Country,Year,Group,food,Price_elasticity
FRA,SSP4_2050,fats_and_oils,fats_and_oils,-1.06277
FRA,SSP4_2050,fats_and_oils,fresh_dairy,-0.0131942
FRA,SSP4_2050,fats_and_oils,fruits_vegetables_pulses,-0.144607
FRA,SSP4_2050,fats_and_oils,grains_flours,-0.189364
FRA,SSP4_2050,fats_and_oils,pork,0.0244499
FRA,SSP4_2050,fats_and_oils,poultry,-0.0334049
FRA,SSP4_2050,fats_and_oils,pres_other_dairy,-0.0255794
FRA,SSP4_2050,fats_and_oils,ruminants,-0.0214518
FRA,SSP4_2050,fats_and_oils,seafood,-0.0701244
FRA,SSP4_2050,fats_and_oils,Other,-0.110035
FRA,SSP4_2050,fresh_dairy,cheese,-0.0127728
FRA,SSP4_2050,fresh_dairy,eggs,-0.00638707
FRA,SSP4_2050,fresh_dairy,fats_and_oils,0.00478538
FRA,SSP4_2050,fresh_dairy,fresh_dairy,-2.04496
FRA,SSP4_2050,fresh_dairy,fruits_vegetables_pulses,-0.0569431
FRA,SSP4_2050,fresh_dairy,grains_flours,-0.0660109
FRA,SSP4_2050,fresh_dairy,pork,-0.00213058
FRA,SSP4_2050,fresh_dairy,poultry,-0.00978185
FRA,SSP4_2050,fresh_dairy,pres_other_dairy,-0.0206185
FRA,SSP4_2050,fresh_dairy,ruminants,-0.0191453
FRA,SSP4_2050,fresh_dairy,seafood,-0.0124945
FRA,SSP4_2050,fresh_dairy,Other,-0.078819
FRA,SSP4_2050,fruits_vegetables_pulses,cheese,-0.0189478
FRA,SSP4_2050,fruits_vegetables_pulses,eggs,0.00258265
FRA,SSP4_2050,fruits_vegetables_pulses,fats_and_oils,-0.00862684
FRA,SSP4_2050,fruits_vegetables_pulses,fresh_dairy,-0.0135307
FRA,SSP4_2050,fruits_vegetables_pulses,fruits_vegetables_pulses,-0.743042
FRA,SSP4_2050,fruits_vegetables_pulses,grains_flours,-0.158907
FRA,SSP4_2050,fruits_vegetables_pulses,pork,-0.0118389
FRA,SSP4_2050,fruits_vegetables_pulses,poultry,0.00381279
FRA,SSP4_2050,fruits_vegetables_pulses,pres_other_dairy,-0.00318191
FRA,SSP4_2050,fruits_vegetables_pulses,ruminants,-0.0319579
FRA,SSP4_2050,fruits_vegetables_pulses,seafood,-0.0224343
FRA,SSP4_2050,fruits_vegetables_pulses,Other,-0.104952
FRA,SSP4_2050,grains_flours,cheese,0.0516594
FRA,SSP4_2050,grains_flours,eggs,-0.00682234
FRA,SSP4_2050,grains_flours,fats_and_oils,-0.0152958
FRA,SSP4_2050,grains_flours,fresh_dairy,0.106692
FRA,SSP4_2050,grains_flours,fruits_vegetables_pulses,-0.130138
FRA,SSP4_2050,grains_flours,grains_flours,-0.608239
FRA,SSP4_2050,grains_flours,pork,-0.0315202
FRA,SSP4_2050,grains_flours,poultry,-0.00241881
FRA,SSP4_2050,grains_flours,pres_other_dairy,-0.0220236
FRA,SSP4_2050,grains_flours,ruminants,-0.0575595
FRA,SSP4_2050,grains_flours,seafood,-0.0318437
FRA,SSP4_2050,grains_flours,Other,-0.0841904
FRA,SSP4_2050,pork,cheese,-0.00314144
FRA,SSP4_2050,pork,eggs,0.0112117
FRA,SSP4_2050,pork,fats_and_oils,0.0210879
FRA,SSP4_2050,pork,fresh_dairy,-0.0174624
FRA,SSP4_2050,pork,fruits_vegetables_pulses,-0.0273537
FRA,SSP4_2050,pork,grains_flours,-0.103802
FRA,SSP4_2050,pork,pork,-0.854701
FRA,SSP4_2050,pork,poultry,-0.000619956
FRA,SSP4_2050,pork,pres_other_dairy,0.0165286
FRA,SSP4_2050,pork,ruminants,-0.0575203
FRA,SSP4_2050,pork,seafood,-0.0164057
FRA,SSP4_2050,pork,Other,-0.135448
FRA,SSP4_2050,poultry,cheese,0.0123976
FRA,SSP4_2050,poultry,eggs,0.00849692
FRA,SSP4_2050,poultry,fats_and_oils,0.0440029
FRA,SSP4_2050,poultry,fresh_dairy,0.0386578
FRA,SSP4_2050,poultry,fruits_vegetables_pulses,-0.0492096
FRA,SSP4_2050,poultry,grains_flours,-0.106621
FRA,SSP4_2050,poultry,pork,0.0633621
FRA,SSP4_2050,poultry,poultry,-1.08095
FRA,SSP4_2050,poultry,pres_other_dairy,0.0269218
FRA,SSP4_2050,poultry,ruminants,-0.00897455
FRA,SSP4_2050,poultry,seafood,0.0890405
FRA,SSP4_2050,poultry,Other,-0.114592
FRA,SSP4_2050,pres_other_dairy,cheese,0.00591164
FRA,SSP4_2050,pres_other_dairy,eggs,0.0145094
FRA,SSP4_2050,pres_other_dairy,fats_and_oils,-0.0152711
FRA,SSP4_2050,pres_other_dairy,fresh_dairy,0.0155039
FRA,SSP4_2050,pres_other_dairy,fruits_vegetables_pulses,-0.0417624
FRA,SSP4_2050,pres_other_dairy,grains_flours,-0.0419579
FRA,SSP4_2050,pres_other_dairy,pork,0.0133819
FRA,SSP4_2050,pres_other_dairy,poultry,0.0225389
FRA,SSP4_2050,pres_other_dairy,pres_other_dairy,-0.87741
FRA,SSP4_2050,pres_other_dairy,ruminants,-0.0140099
FRA,SSP4_2050,pres_other_dairy,seafood,0.00295765
FRA,SSP4_2050,pres_other_dairy,Other,-0.0840544
FRA,SSP4_2050,ruminants,cheese,-0.0104165
FRA,SSP4_2050,ruminants,eggs,-0.0129081
FRA,SSP4_2050,ruminants,fats_and_oils,0.0214362
FRA,SSP4_2050,ruminants,fresh_dairy,-0.0205362
FRA,SSP4_2050,ruminants,fruits_vegetables_pulses,-0.0166889
FRA,SSP4_2050,ruminants,grains_flours,-0.130681
FRA,SSP4_2050,ruminants,pork,-0.0317661
FRA,SSP4_2050,ruminants,poultry,0.0127934
FRA,SSP4_2050,ruminants,pres_other_dairy,0.00791254
FRA,SSP4_2050,ruminants,ruminants,-0.754876
FRA,SSP4_2050,ruminants,seafood,-0.0305713
FRA,SSP4_2050,ruminants,Other,-0.159291
FRA,SSP4_2050,seafood,cheese,-0.0203162
FRA,SSP4_2050,seafood,eggs,-0.00939078
FRA,SSP4_2050,seafood,fats_and_oils,-0.0087882
FRA,SSP4_2050,seafood,fresh_dairy,-0.0149403
FRA,SSP4_2050,seafood,fruits_vegetables_pulses,-0.0857696
FRA,SSP4_2050,seafood,grains_flours,-0.0523384
FRA,SSP4_2050,seafood,pork,0.0249836
FRA,SSP4_2050,seafood,poultry,0.0458161
FRA,SSP4_2050,seafood,pres_other_dairy,-0.00332535
FRA,SSP4_2050,seafood,ruminants,0.0179052
FRA,SSP4_2050,seafood,seafood,-0.815274
FRA,SSP4_2050,seafood,Other,-0.115886
FRA,SSP4_2050,Other,cheese,-0.0366321
FRA,SSP4_2050,Other,eggs,-0.00807738
FRA,SSP4_2050,Other,fats_and_oils,0.00175663
FRA,SSP4_2050,Other,fresh_dairy,-0.0128508
FRA,SSP4_2050,Other,fruits_vegetables_pulses,-0.044219
FRA,SSP4_2050,Other,grains_flours,-0.0545629
FRA,SSP4_2050,Other,pork,0.000244001
FRA,SSP4_2050,Other,poultry,-0.00522677
FRA,SSP4_2050,Other,pres_other_dairy,0.00255252
FRA,SSP4_2050,Other,ruminants,-0.0524913
FRA,SSP4_2050,Other,seafood,-0.0118552
FRA,SSP4_2050,Other,Other,-0.191701
FRA,SSP5_2050,cheese,cheese,-0.976302
FRA,SSP5_2050,cheese,eggs,-0.00625595
FRA,SSP5_2050,cheese,fats_and_oils,0.00650822
FRA,SSP5_2050,cheese,fresh_dairy,0.0225972
FRA,SSP5_2050,cheese,fruits_vegetables_pulses,-0.0463198
FRA,SSP5_2050,cheese,grains_flours,-0.035613
FRA,SSP5_2050,cheese,pork,-0.000299759
FRA,SSP5_2050,cheese,poultry,0.0272054
FRA,SSP5_2050,cheese,pres_other_dairy,-0.0200907
FRA,SSP5_2050,cheese,ruminants,-0.0456203
FRA,SSP5_2050,cheese,seafood,-0.00686821
FRA,SSP5_2050,cheese,Other,-0.082117
FRA,SSP5_2050,eggs,cheese,-0.0182697
FRA,SSP5_2050,eggs,eggs,-0.716938
FRA,SSP5_2050,eggs,fats_and_oils,0.00552257
FRA,SSP5_2050,eggs,fresh_dairy,-0.0140466
FRA,SSP5_2050,eggs,fruits_vegetables_pulses,-0.0350143
FRA,SSP5_2050,eggs,grains_flours,-0.108376
FRA,SSP5_2050,eggs,pork,-0.0139838
FRA,SSP5_2050,eggs,poultry,-0.0337068
FRA,SSP5_2050,eggs,pres_other_dairy,-0.00185782
FRA,SSP5_2050,eggs,ruminants,-0.0713217
FRA,SSP5_2050,eggs,seafood,-0.00248288
FRA,SSP5_2050,eggs,Other,-0.0733512
FRA,SSP5_2050,fats_and_oils,cheese,-0.0242651
FRA,SSP5_2050,fats_and_oils,eggs,-0.0082902
FRA,SSP5_2050,fats_and_oils,fats_and_oils,-1.11476
FRA,SSP5_2050,fats_and_oils,fresh_dairy,-0.0139953
FRA,SSP5_2050,fats_and_oils,fruits_vegetables_pulses,-0.128475
FRA,SSP5_2050,fats_and_oils,grains_flours,-0.185961
FRA,SSP5_2050,fats_and_oils,pork,0.0301913
FRA,SSP5_2050,fats_and_oils,poultry,-0.0322271
FRA,SSP5_2050,fats_and_oils,pres_other_dairy,-0.0280193
FRA,SSP5_2050,fats_and_oils,ruminants,-0.0430588
FRA,SSP5_2050,fats_and_oils,seafood,-0.0496707
FRA,SSP5_2050,fats_and_oils,Other,-0.108819
FRA,SSP5_2050,fresh_dairy,cheese,-0.0167994
FRA,SSP5_2050,fresh_dairy,eggs,-0.00596705
FRA,SSP5_2050,fresh_dairy,fats_and_oils,0.00539126
FRA,SSP5_2050,fresh_dairy,fresh_dairy,-1.56892
FRA,SSP5_2050,fresh_dairy,fruits_vegetables_pulses,-0.0732694
FRA,SSP5_2050,fresh_dairy,grains_flours,-0.0656771
FRA,SSP5_2050,fresh_dairy,pork,0.0020477
FRA,SSP5_2050,fresh_dairy,poultry,-0.00824556
FRA,SSP5_2050,fresh_dairy,pres_other_dairy,-0.025208
FRA,SSP5_2050,fresh_dairy,ruminants,-0.0377217
FRA,SSP5_2050,fresh_dairy,seafood,-0.00511004
FRA,SSP5_2050,fresh_dairy,Other,-0.0783248
FRA,SSP5_2050,fruits_vegetables_pulses,cheese,-0.0193144
FRA,SSP5_2050,fruits_vegetables_pulses,eggs,0.00434317
FRA,SSP5_2050,fruits_vegetables_pulses,fats_and_oils,-0.010442
FRA,SSP5_2050,fruits_vegetables_pulses,fresh_dairy,-0.0164629
FRA,SSP5_2050,fruits_vegetables_pulses,fruits_vegetables_pulses,-0.754283
FRA,SSP5_2050,fruits_vegetables_pulses,grains_flours,-0.151392
FRA,SSP5_2050,fruits_vegetables_pulses,pork,-0.0075657
FRA,SSP5_2050,fruits_vegetables_pulses,poultry,0.00699784
FRA,SSP5_2050,fruits_vegetables_pulses,pres_other_dairy,-0.00202089
FRA,SSP5_2050,fruits_vegetables_pulses,ruminants,-0.0345511
FRA,SSP5_2050,fruits_vegetables_pulses,seafood,-0.0142096
FRA,SSP5_2050,fruits_vegetables_pulses,Other,-0.103792
FRA,SSP5_2050,grains_flours,cheese,0.058458
FRA,SSP5_2050,grains_flours,eggs,-0.00634304
FRA,SSP5_2050,grains_flours,fats_and_oils,-0.0132372
FRA,SSP5_2050,grains_flours,fresh_dairy,0.0560232
FRA,SSP5_2050,grains_flours,fruits_vegetables_pulses,-0.114851
FRA,SSP5_2050,grains_flours,grains_flours,-0.644269
FRA,SSP5_2050,grains_flours,pork,-0.0227508
FRA,SSP5_2050,grains_flours,poultry,0.00248217
FRA,SSP5_2050,grains_flours,pres_other_dairy,-0.0267964
FRA,SSP5_2050,grains_flours,ruminants,-0.07691
FRA,SSP5_2050,grains_flours,seafood,-0.026089
FRA,SSP5_2050,grains_flours,Other,-0.0832601
FRA,SSP5_2050,pork,cheese,-0.0111245
FRA,SSP5_2050,pork,eggs,0.0144761
FRA,SSP5_2050,pork,fats_and_oils,0.0227726
FRA,SSP5_2050,pork,fresh_dairy,-0.00613476
FRA,SSP5_2050,pork,fruits_vegetables_pulses,-0.0264215
FRA,SSP5_2050,pork,grains_flours,-0.115984
FRA,SSP5_2050,pork,pork,-0.932368
FRA,SSP5_2050,pork,poultry,0.000116075
FRA,SSP5_2050,pork,pres_other_dairy,0.013241
FRA,SSP5_2050,pork,ruminants,-0.0597439
FRA,SSP5_2050,pork,seafood,-0.00369426
FRA,SSP5_2050,pork,Other,-0.135312
FRA,SSP5_2050,poultry,cheese,0.00647409
FRA,SSP5_2050,poultry,eggs,0.00860868
FRA,SSP5_2050,poultry,fats_and_oils,0.0410427
FRA,SSP5_2050,poultry,fresh_dairy,0.0381854
FRA,SSP5_2050,poultry,fruits_vegetables_pulses,-0.043524
FRA,SSP5_2050,poultry,grains_flours,-0.131607
FRA,SSP5_2050,poultry,pork,0.0677267
FRA,SSP5_2050,poultry,poultry,-1.14018
FRA,SSP5_2050,poultry,pres_other_dairy,0.0221854
FRA,SSP5_2050,poultry,ruminants,-0.0655911
FRA,SSP5_2050,poultry,seafood,0.0966329
FRA,SSP5_2050,poultry,Other,-0.127296
FRA,SSP5_2050,pres_other_dairy,cheese,0.00203017
FRA,SSP5_2050,pres_other_dairy,eggs,0.011301
FRA,SSP5_2050,pres_other_dairy,fats_and_oils,-0.0132757
FRA,SSP5_2050,pres_other_dairy,fresh_dairy,0.0269016
FRA,SSP5_2050,pres_other_dairy,fruits_vegetables_pulses,-0.0399179
FRA,SSP5_2050,pres_other_dairy,grains_flours,-0.0418579
FRA,SSP5_2050,pres_other_dairy,pork,0.0175095
FRA,SSP5_2050,pres_other_dairy,poultry,0.0225353
FRA,SSP5_2050,pres_other_dairy,pres_other_dairy,-0.91578
FRA,SSP5_2050,pres_other_dairy,ruminants,-0.0270563
FRA,SSP5_2050,pres_other_dairy,seafood,0.0101892
FRA,SSP5_2050,pres_other_dairy,Other,-0.0835024
FRA,SSP5_2050,ruminants,cheese,-0.019011
FRA,SSP5_2050,ruminants,eggs,-0.0120908
FRA,SSP5_2050,ruminants,fats_and_oils,0.0196002
FRA,SSP5_2050,ruminants,fresh_dairy,-0.000388507
FRA,SSP5_2050,ruminants,fruits_vegetables_pulses,-0.0149489
FRA,SSP5_2050,ruminants,grains_flours,-0.0315636
FRA,SSP5_2050,ruminants,pork,-0.0234295
FRA,SSP5_2050,ruminants,poultry,0.0205892
FRA,SSP5_2050,ruminants,pres_other_dairy,0.0183022
FRA,SSP5_2050,ruminants,ruminants,-0.73303
FRA,SSP5_2050,ruminants,seafood,-0.00986102
FRA,SSP5_2050,ruminants,Other,-0.158706
FRA,SSP5_2050,seafood,cheese,-0.0263754
FRA,SSP5_2050,seafood,eggs,0.003076
FRA,SSP5_2050,seafood,fats_and_oils,-0.00730698
FRA,SSP5_2050,seafood,fresh_dairy,-0.00674219
FRA,SSP5_2050,seafood,fruits_vegetables_pulses,-0.0825049
FRA,SSP5_2050,seafood,grains_flours,-0.137049
FRA,SSP5_2050,seafood,pork,0.0301812
FRA,SSP5_2050,seafood,poultry,0.0463226
FRA,SSP5_2050,seafood,pres_other_dairy,-0.00563776
FRA,SSP5_2050,seafood,ruminants,-0.0838702
FRA,SSP5_2050,seafood,seafood,-0.91117
FRA,SSP5_2050,seafood,Other,-0.115966
FRA,SSP5_2050,Other,cheese,-0.0364933
FRA,SSP5_2050,Other,eggs,-0.00750992
FRA,SSP5_2050,Other,fats_and_oils,0.000542715
FRA,SSP5_2050,Other,fresh_dairy,-0.0156357
FRA,SSP5_2050,Other,fruits_vegetables_pulses,-0.0428528
FRA,SSP5_2050,Other,grains_flours,-0.0503645
FRA,SSP5_2050,Other,pork,0.00491299
FRA,SSP5_2050,Other,poultry,-0.00173355
FRA,SSP5_2050,Other,pres_other_dairy,0.00257432
FRA,SSP5_2050,Other,ruminants,-0.0596719
FRA,SSP5_2050,Other,seafood,-0.00320593
FRA,SSP5_2050,Other,Other,-0.164727
GAB,s_present,cheese,cheese,-1.47689
GAB,s_present,cheese,eggs,-0.0103141
GAB,s_present,cheese,fats_and_oils,-0.013972
GAB,s_present,cheese,fresh_dairy,0.0457015
GAB,s_present,cheese,fruits_vegetables_pulses,-0.0302671
GAB,s_present,cheese,grains_flours,-0.0906925
GAB,s_present,cheese,pork,-0.0139266
GAB,s_present,cheese,poultry,-0.0315665
GAB,s_present,cheese,pres_other_dairy,0.00881244
GAB,s_present,cheese,ruminants,-0.0126719
GAB,s_present,cheese,seafood,-0.0298964
GAB,s_present,cheese,Other,-0.0405195
GAB,s_present,eggs,cheese,-0.0121482
GAB,s_present,eggs,eggs,-0.803579
GAB,s_present,eggs,fats_and_oils,0.0394291
GAB,s_present,eggs,fresh_dairy,0.000864468
GAB,s_present,eggs,fruits_vegetables_pulses,-0.196411
GAB,s_present,eggs,grains_flours,-0.000533402
GAB,s_present,eggs,pork,-0.0192187
GAB,s_present,eggs,poultry,-0.056734
GAB,s_present,eggs,pres_other_dairy,1.33804E-05
GAB,s_present,eggs,ruminants,-0.0171001
GAB,s_present,eggs,seafood,0.0100703
GAB,s_present,eggs,Other,-0.032533
GAB,s_present,fats_and_oils,cheese,-0.0135067
GAB,s_present,fats_and_oils,eggs,-0.00970612
GAB,s_present,fats_and_oils,fats_and_oils,-0.796585
GAB,s_present,fats_and_oils,fresh_dairy,-0.0056545
GAB,s_present,fats_and_oils,fruits_vegetables_pulses,-0.262016
GAB,s_present,fats_and_oils,grains_flours,-0.0038646
GAB,s_present,fats_and_oils,pork,0.0267128
GAB,s_present,fats_and_oils,poultry,-0.0401603
GAB,s_present,fats_and_oils,pres_other_dairy,-0.0131976
GAB,s_present,fats_and_oils,ruminants,-0.0525337
GAB,s_present,fats_and_oils,seafood,-0.0892171
GAB,s_present,fats_and_oils,Other,-0.0485374
GAB,s_present,fresh_dairy,cheese,-0.00905532
GAB,s_present,fresh_dairy,eggs,-0.00767191
GAB,s_present,fresh_dairy,fats_and_oils,-0.0363129
GAB,s_present,fresh_dairy,fresh_dairy,-1.6581
GAB,s_present,fresh_dairy,fruits_vegetables_pulses,-0.0464855
GAB,s_present,fresh_dairy,grains_flours,-0.000809514
GAB,s_present,fresh_dairy,pork,-0.00966856
GAB,s_present,fresh_dairy,poultry,-0.0159021
GAB,s_present,fresh_dairy,pres_other_dairy,-0.0182634
GAB,s_present,fresh_dairy,ruminants,0.014071
GAB,s_present,fresh_dairy,seafood,-0.0265228
GAB,s_present,fresh_dairy,Other,-0.0276078
GAB,s_present,fruits_vegetables_pulses,cheese,-0.0125876
GAB,s_present,fruits_vegetables_pulses,eggs,0.00929432
GAB,s_present,fruits_vegetables_pulses,fats_and_oils,-0.0365271
GAB,s_present,fruits_vegetables_pulses,fresh_dairy,-0.00577642
GAB,s_present,fruits_vegetables_pulses,fruits_vegetables_pulses,-0.811412
GAB,s_present,fruits_vegetables_pulses,grains_flours,-0.0415383
GAB,s_present,fruits_vegetables_pulses,pork,-0.0136637
GAB,s_present,fruits_vegetables_pulses,poultry,-0.0268432
GAB,s_present,fruits_vegetables_pulses,pres_other_dairy,0.0223635
GAB,s_present,fruits_vegetables_pulses,ruminants,-0.00692388
GAB,s_present,fruits_vegetables_pulses,seafood,-0.0370144
GAB,s_present,fruits_vegetables_pulses,Other,-0.0451615
GAB,s_present,grains_flours,cheese,0.0298422
GAB,s_present,grains_flours,eggs,-0.00195589
GAB,s_present,grains_flours,fats_and_oils,0.0255922
GAB,s_present,grains_flours,fresh_dairy,0.0101836
GAB,s_present,grains_flours,fruits_vegetables_pulses,-0.0619914
GAB,s_present,grains_flours,grains_flours,-0.774716
GAB,s_present,grains_flours,pork,0.0283361
GAB,s_present,grains_flours,poultry,-0.00269831
GAB,s_present,grains_flours,pres_other_dairy,0.0120244
GAB,s_present,grains_flours,ruminants,0.0284601
GAB,s_present,grains_flours,seafood,-0.0169909
GAB,s_present,grains_flours,Other,-0.0394132
GAB,s_present,pork,cheese,-0.013598
GAB,s_present,pork,eggs,-0.0107484
GAB,s_present,pork,fats_and_oils,-0.0237668
GAB,s_present,pork,fresh_dairy,0.00435521
GAB,s_present,pork,fruits_vegetables_pulses,-0.048414
GAB,s_present,pork,grains_flours,-0.0953266
GAB,s_present,pork,pork,-0.939811
GAB,s_present,pork,poultry,-0.0452852
GAB,s_present,pork,pres_other_dairy,-0.0140498
GAB,s_present,pork,ruminants,-0.0581749
GAB,s_present,pork,seafood,-0.0549708
GAB,s_present,pork,Other,-0.0537494
GAB,s_present,poultry,cheese,0.0323627
GAB,s_present,poultry,eggs,-0.0128112
GAB,s_present,poultry,fats_and_oils,-0.00988429
GAB,s_present,poultry,fresh_dairy,0.0291878
GAB,s_present,poultry,fruits_vegetables_pulses,-0.0403775
GAB,s_present,poultry,grains_flours,-0.184764
GAB,s_present,poultry,pork,-0.0176084
GAB,s_present,poultry,poultry,-0.827677
GAB,s_present,poultry,pres_other_dairy,0.0349164
GAB,s_present,poultry,ruminants,0.00187265
GAB,s_present,poultry,seafood,-0.0317831
GAB,s_present,poultry,Other,-0.0640649
GAB,s_present,pres_other_dairy,cheese,0.00523438
GAB,s_present,pres_other_dairy,eggs,0.000727132
GAB,s_present,pres_other_dairy,fats_and_oils,0.000792644
GAB,s_present,pres_other_dairy,fresh_dairy,0.00857909
GAB,s_present,pres_other_dairy,fruits_vegetables_pulses,-0.126373
GAB,s_present,pres_other_dairy,grains_flours,-0.0243485
GAB,s_present,pres_other_dairy,pork,0.000328083
GAB,s_present,pres_other_dairy,poultry,0.136787
GAB,s_present,pres_other_dairy,pres_other_dairy,-1.51714
GAB,s_present,pres_other_dairy,ruminants,-0.0441669
GAB,s_present,pres_other_dairy,seafood,-0.0108019
GAB,s_present,pres_other_dairy,Other,-0.040807
GAB,s_present,ruminants,cheese,-0.0166458
GAB,s_present,ruminants,eggs,-0.0119426
GAB,s_present,ruminants,fats_and_oils,-0.0204657
GAB,s_present,ruminants,fresh_dairy,-0.00763873
GAB,s_present,ruminants,fruits_vegetables_pulses,-0.100216
GAB,s_present,ruminants,grains_flours,-0.0872582
GAB,s_present,ruminants,pork,-0.0180689
GAB,s_present,ruminants,poultry,-0.0142326
GAB,s_present,ruminants,pres_other_dairy,-0.0284301
GAB,s_present,ruminants,ruminants,-0.936777
GAB,s_present,ruminants,seafood,-0.0432253
GAB,s_present,ruminants,Other,-0.0597215
GAB,s_present,seafood,cheese,0.0309316
GAB,s_present,seafood,eggs,-0.00933992
GAB,s_present,seafood,fats_and_oils,-0.0119928
GAB,s_present,seafood,fresh_dairy,-0.00597399
GAB,s_present,seafood,fruits_vegetables_pulses,-0.0974765
GAB,s_present,seafood,grains_flours,-0.0433455
GAB,s_present,seafood,pork,-0.0058547
GAB,s_present,seafood,poultry,-0.0431561
GAB,s_present,seafood,pres_other_dairy,0.01766
GAB,s_present,seafood,ruminants,-0.0108067
GAB,s_present,seafood,seafood,-0.780449
GAB,s_present,seafood,Other,-0.0467061
GAB,s_present,Other,cheese,-0.0130287
GAB,s_present,Other,eggs,-0.00934752
GAB,s_present,Other,fats_and_oils,-0.00762696
GAB,s_present,Other,fresh_dairy,0.032224
GAB,s_present,Other,fruits_vegetables_pulses,-0.0379329
GAB,s_present,Other,grains_flours,-0.043687
GAB,s_present,Other,pork,-0.00238182
GAB,s_present,Other,poultry,-0.0275358
GAB,s_present,Other,pres_other_dairy,0.00951141
GAB,s_present,Other,ruminants,-0.0256028
GAB,s_present,Other,seafood,-0.0317418
GAB,s_present,Other,Other,-0.183785
GAB,SSP1_2050,cheese,cheese,-1.26537
GAB,SSP1_2050,cheese,eggs,-0.0043195
GAB,SSP1_2050,cheese,fats_and_oils,-0.0145673
GAB,SSP1_2050,cheese,fresh_dairy,0.0295366
GAB,SSP1_2050,cheese,fruits_vegetables_pulses,-0.0207621
GAB,SSP1_2050,cheese,grains_flours,0.00695798
GAB,SSP1_2050,cheese,pork,-0.00440274
GAB,SSP1_2050,cheese,poultry,0.00729558
GAB,SSP1_2050,cheese,pres_other_dairy,0.0124331
GAB,SSP1_2050,cheese,ruminants,-0.0169031
GAB,SSP1_2050,cheese,seafood,-0.0207452
GAB,SSP1_2050,cheese,Other,-0.0754086
GAB,SSP1_2050,eggs,cheese,0.0101527
GAB,SSP1_2050,eggs,eggs,-0.606383
GAB,SSP1_2050,eggs,fats_and_oils,-0.023923
GAB,SSP1_2050,eggs,fresh_dairy,-0.0126777
GAB,SSP1_2050,eggs,fruits_vegetables_pulses,-0.0551373
GAB,SSP1_2050,eggs,grains_flours,-0.0961719
GAB,SSP1_2050,eggs,pork,-0.0268655
GAB,SSP1_2050,eggs,poultry,-0.0525262
GAB,SSP1_2050,eggs,pres_other_dairy,-0.0106227
GAB,SSP1_2050,eggs,ruminants,-0.0419545
GAB,SSP1_2050,eggs,seafood,-0.0586511
GAB,SSP1_2050,eggs,Other,-0.0928717
GAB,SSP1_2050,fats_and_oils,cheese,0.0101263
GAB,SSP1_2050,fats_and_oils,eggs,-0.0142209
GAB,SSP1_2050,fats_and_oils,fats_and_oils,-0.855649
GAB,SSP1_2050,fats_and_oils,fresh_dairy,0.00213518
GAB,SSP1_2050,fats_and_oils,fruits_vegetables_pulses,-0.0445101
GAB,SSP1_2050,fats_and_oils,grains_flours,-0.114749
GAB,SSP1_2050,fats_and_oils,pork,0.0318431
GAB,SSP1_2050,fats_and_oils,poultry,-0.0341585
GAB,SSP1_2050,fats_and_oils,pres_other_dairy,0.00434402
GAB,SSP1_2050,fats_and_oils,ruminants,0.00817659
GAB,SSP1_2050,fats_and_oils,seafood,-0.079395
GAB,SSP1_2050,fats_and_oils,Other,-0.0616454
GAB,SSP1_2050,fresh_dairy,cheese,0.000700624
GAB,SSP1_2050,fresh_dairy,eggs,-0.0119564
GAB,SSP1_2050,fresh_dairy,fats_and_oils,0.0013816
GAB,SSP1_2050,fresh_dairy,fresh_dairy,-1.3024
GAB,SSP1_2050,fresh_dairy,fruits_vegetables_pulses,-0.0283622
GAB,SSP1_2050,fresh_dairy,grains_flours,-0.018823
GAB,SSP1_2050,fresh_dairy,pork,0.00784336
GAB,SSP1_2050,fresh_dairy,poultry,-0.009385
GAB,SSP1_2050,fresh_dairy,pres_other_dairy,-0.0403253
GAB,SSP1_2050,fresh_dairy,ruminants,0.0119473
GAB,SSP1_2050,fresh_dairy,seafood,-0.0182187
GAB,SSP1_2050,fresh_dairy,Other,-0.0518293
GAB,SSP1_2050,fruits_vegetables_pulses,cheese,0.0205202
GAB,SSP1_2050,fruits_vegetables_pulses,eggs,0.00157153
GAB,SSP1_2050,fruits_vegetables_pulses,fats_and_oils,-0.0187999
GAB,SSP1_2050,fruits_vegetables_pulses,fresh_dairy,-0.000722142
GAB,SSP1_2050,fruits_vegetables_pulses,fruits_vegetables_pulses,-0.793406
GAB,SSP1_2050,fruits_vegetables_pulses,grains_flours,-0.0859394
GAB,SSP1_2050,fruits_vegetables_pulses,pork,-0.0196452
GAB,SSP1_2050,fruits_vegetables_pulses,poultry,-0.0135089
GAB,SSP1_2050,fruits_vegetables_pulses,pres_other_dairy,-0.00328403
GAB,SSP1_2050,fruits_vegetables_pulses,ruminants,-0.00102053
GAB,SSP1_2050,fruits_vegetables_pulses,seafood,-0.030886
GAB,SSP1_2050,fruits_vegetables_pulses,Other,-0.0724089
GAB,SSP1_2050,grains_flours,cheese,0.0235759
GAB,SSP1_2050,grains_flours,eggs,-0.00489542
GAB,SSP1_2050,grains_flours,fats_and_oils,-0.00655198
GAB,SSP1_2050,grains_flours,fresh_dairy,0.00296275
GAB,SSP1_2050,grains_flours,fruits_vegetables_pulses,-0.0632718
GAB,SSP1_2050,grains_flours,grains_flours,-0.630387
GAB,SSP1_2050,grains_flours,pork,-0.0007989
GAB,SSP1_2050,grains_flours,poultry,-0.00499147
