#The Energy Information Administration (EIA),,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia923/archive/xls/f923_2015.zip,,,,,,,,,,,,,,,,,,,,,,,,,,
# Page 4 Generator Data from file EIA923_Schedules_2_3_4_5_M_12_2015_Final_Revision.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Id,"Combined Heat And
 Power Plant",Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,"Reported
Prime Mover","Net Generation
January","Net Generation
February","Net Generation
March","Net Generation
April","Net Generation
May","Net Generation
June","Net Generation
July","Net Generation
August","Net Generation
September","Net Generation
October","Net Generation
November","Net Generation
December","Net Generation
Year To Date",YEAR
55077,N,Desert Star Energy Center,Desert Star Energy Center SDG&E,5695,NV,MTN,WECC,22,1,Electric Utility,ED03,CA,0,20904,39798,47847,31945,74898,113170,108795,120036,130745,47875,79944,815957,2015
55079,N,Millennium Power,Millennium Power Partners LP,12713,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT01,CT,113476,109772,39280,129721,149176,129311,146087,146328,141095,103215,72325,79039,1358825,2015
55079,N,Millennium Power,Millennium Power Partners LP,12713,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,ST01,CA,57604,55100,20259,70625,83098,72661,82848,82911,79709,56047,39442,42312,742616,2015
55084,Y,Crockett Cogen Project,Crockett Cogeneration,4464,CA,PACC,WECC,22,3,NAICS-22 Cogen,GE1,CS,85225,126422,130985,146950,153502,157873,164266,161229,79628,157944,153439,154016,1671479,2015
55086,Y,Gregory Power Facility,Gregory Power Partners LP,7667,TX,WSC,TRE,22,3,NAICS-22 Cogen,GT1A,CT,91057,81096,24623,58894,81898,100004,103774,102531,100807,94441,107035,112237,1058397,2015
55086,Y,Gregory Power Facility,Gregory Power Partners LP,7667,TX,WSC,TRE,22,3,NAICS-22 Cogen,GT1B,CT,95140,84228,111710,85559,97028,104090,107564,104284,101491,81563,111485,87760,1171902,2015
55086,Y,Gregory Power Facility,Gregory Power Partners LP,7667,TX,WSC,TRE,22,3,NAICS-22 Cogen,STG,CA,32436,29852,5975,732,17558,36160,56946,61190,56551,35031,59171,41121,432723,2015
55087,N,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2A,CT,110521,84266,89529,74621,41931,82136,82848,70341,80534,113521,120195,111229,1061672,2015
55087,N,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2B,CT,111762,80471,86376,79693,42396,82942,84115,71493,81454,114821,121301,112525,1069349,2015
55087,N,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2C,CA,106183,77871,84734,78873,43834,88746,88742,79195,90043,124585,137131,127765,1127702,2015
55088,Y,Dearborn Industrial Generation,Dearborn Industrial Gen Inc,4945,MI,ENC,RFC,22,3,NAICS-22 Cogen,ST1,ST,139370,116699,136138,101304,141316,120263,130048,127953,115325,260,0,46215,1174891,2015
55089,Y,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT1,CT,117411,103425,27104,0,5144,101348,104490,102899,100645,99642,110865,114302,987275,2015
55089,Y,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT2,CT,115721,106236,54126,101540,99256,83889,103856,101497,99848,111734,110341,113139,1201183,2015
55089,Y,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT3,CT,108974,110862,28562,0,5536,105758,109092,105753,103568,116239,115393,118639,1028376,2015
55089,Y,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,ST1,CA,173408,159134,34530,0,8921,162931,183092,175975,174385,182502,186855,188439,1630172,2015
55090,Y,Plummer Cogen,Stimson Lumber Company,54900,ID,MTN,WECC,22,3,NAICS-22 Cogen,GEN1,ST,2114,1643,2067,2133,2838,1131,2978,3226,2688,3343,2705,2546,29412,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK1,CS,.,90823,-380,-348,56704,100294,122019,124180,119920,61525,80389,87601,842727,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK2,CS,.,30488,63496,17678,104269,93180,123806,126100,100677,-210,-217,-256,659011,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK3,CS,.,63901,120950,44838,18512,104976,75604,119762,116878,21778,90976,3876,782051,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK4,CS,.,54423,124449,124377,56990,94880,117072,123399,119988,85713,114185,19562,1035038,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK5,CS,.,77383,140272,123804,68818,127161,129468,135057,130543,131966,40988,83348,1188808,2015
55091,N,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK6,CS,.,111501,151785,47172,122090,107253,101923,134301,129082,103025,57342,100688,1166162,2015
55096,Y,Portside Energy,Portside Energy Corp,15343,IN,ENC,RFC,22,3,NAICS-22 Cogen,GT,CT,22344,21530,22013,18747,21801,19663,19954,19207,17909,20376,20796,22003,246343,2015
55096,Y,Portside Energy,Portside Energy Corp,15343,IN,ENC,RFC,22,3,NAICS-22 Cogen,ST,CA,4478,3811,3235,3220,3670,3341,3350,3300,3276,3115,2837,2945,40578,2015
55097,N,Lamar Power Project,Lamar Power Partners LP,10755,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG1,CT,103904,93344,72813,83600,72620,73335,81341,81613,78992,80164,108187,85470,1015383,2015
55097,N,Lamar Power Project,Lamar Power Partners LP,10755,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG2,CT,96025,99888,72357,77933,73168,68057,72704,75994,73434,74680,103428,72127,959795,2015
55097,N,Lamar Power Project,Lamar Power Partners LP,10755,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG3,CT,108138,88400,67958,74465,65417,59981,87659,96973,65757,68764,1785,70147,855444,2015
55097,N,Lamar Power Project,Lamar Power Partners LP,10755,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG4,CT,112453,88082,72988,80168,70072,61524,99085,102268,70129,64444,1471,101505,924189,2015
55097,N,Lamar Power Project,Lamar Power Partners LP,10755,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG1,CA,105979,104385,83247,95245,86089,88260,97876,99723,94016,92016,123340,93076,1163252,2015
55097,N,Lamar Power Project,Lamar Power Partners LP,10755,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG2,CA,118197,97724,82544,94645,84955,79747,121931,127275,87333,81392,3957,101358,1081058,2015
55098,N,Frontera Energy Center,Frontera Generation Limited Partnership,6519,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GEN1,CT,95795,80597,74775,73345,75757,75513,90717,88385,84583,36342,66847,99255,941911,2015
55098,N,Frontera Energy Center,Frontera Generation Limited Partnership,6519,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GEN2,CT,76727,76417,78350,76263,109717,90870,112166,107423,108346,113184,108528,57174,1115165,2015
55098,N,Frontera Energy Center,Frontera Generation Limited Partnership,6519,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GEN3,CA,84946,98126,101508,100690,109850,94342,116888,111737,112184,85226,108886,93012,1217395,2015
55100,N,"Rumford Power, Inc",Rumford Power,54821,ME,NEW,NPCC,22,2,NAICS-22 Non-Cogen,UNT1,CT,13740,1288,22110,19870,11159,9378,18576,29676,18914,23756,11184,1642,181293,2015
55100,N,"Rumford Power, Inc",Rumford Power,54821,ME,NEW,NPCC,22,2,NAICS-22 Non-Cogen,UNT2,CA,7273,898,11885,10850,6503,5667,10723,15965,10620,13573,6922,994,101873,2015
55103,Y,Klamath Cogeneration Plant,Pacific Klamath Energy Inc,14372,OR,PACC,WECC,22,3,NAICS-22 Cogen,CT1,CT,38960,16858,34383,67866,9517,101921,94134,96226,91438,108573,105991,105584,871451,2015
55103,Y,Klamath Cogeneration Plant,Pacific Klamath Energy Inc,14372,OR,PACC,WECC,22,3,NAICS-22 Cogen,CT2,CT,37331,41831,64793,81896,6630,99948,93016,93522,91880,107431,105471,78526,902275,2015
55103,Y,Klamath Cogeneration Plant,Pacific Klamath Energy Inc,14372,OR,PACC,WECC,22,3,NAICS-22 Cogen,ST1,CA,30507,17083,33579,71634,6903,114570,106603,111813,101526,119322,114488,95761,923789,2015
55104,Y,Sabine Cogen,Sabine Cogen LP,16668,TX,WSC,SERC,22,3,NAICS-22 Cogen,CTG1,CT,20421,22462,19983,17777,8938,23159,23424,19457,22830,24048,23342,23532,249373,2015
55104,Y,Sabine Cogen,Sabine Cogen LP,16668,TX,WSC,SERC,22,3,NAICS-22 Cogen,CTG2,CT,23430,22688,23716,21418,21697,21209,21564,16472,19885,23640,23422,21956,261097,2015
55104,Y,Sabine Cogen,Sabine Cogen LP,16668,TX,WSC,SERC,22,3,NAICS-22 Cogen,STG,CA,8730,7954,9238,8085,6541,8997,11865,7153,9134,8338,8992,7874,102901,2015
55107,N,Rhode Island State Energy Center,RISEC Opeating Services,6832,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CTG1,CT,47538,43494,63793,3762,76035,76136,90008,97033,43181,0,.,45034,586014,2015
55107,N,Rhode Island State Energy Center,RISEC Opeating Services,6832,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CTG2,CT,47169,42054,63240,3787,82095,75716,88064,95869,43081,0,.,43379,584454,2015
55107,N,Rhode Island State Energy Center,RISEC Opeating Services,6832,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,STG1,CA,48977,43006,67036,3820,87831,84853,100670,108940,47992,0,.,48075,641200,2015
55112,N,Sutter Energy Center,Calpine Corp-Sutter,22650,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT01,CT,0,112,18860,35656,111085,24110,37385,22855,35189,66982,24646,3314,380194,2015
55112,N,Sutter Energy Center,Calpine Corp-Sutter,22650,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT02,CT,0,0,39082,47685,112957,26862,55515,25794,43024,58833,26513,1417,437682,2015
55112,N,Sutter Energy Center,Calpine Corp-Sutter,22650,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST01,CA,0,0,30558,44464,121170,26436,50212,24790,39903,69429,26492,2216,435670,2015
55117,Y,RS Cogen,Eagle 2 US LLC,14306,LA,WSC,SERC,325,7,Industrial NAICS Cogen,RS-4,CA,54611,48311,42989,51551,56697,53016,61689,53907,49101,39406,52967,53528,617773,2015
55117,Y,RS Cogen,Eagle 2 US LLC,14306,LA,WSC,SERC,325,7,Industrial NAICS Cogen,RS-5,CT,122010,104844,106032,93737,107067,98467,108214,104385,94169,67686,113517,118620,1238746,2015
55117,Y,RS Cogen,Eagle 2 US LLC,14306,LA,WSC,SERC,325,7,Industrial NAICS Cogen,RS-6,CT,120325,103816,66359,99841,107773,99067,109322,105413,94050,99337,112290,119876,1237468,2015
55123,N,Magic Valley Generating Station,Calpine Corp-Magic Valley,2877,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG1,CT,89798,76791,96207,61502,80195,85569,113617,131888,98922,72801,0,101154,1008444,2015
55123,N,Magic Valley Generating Station,Calpine Corp-Magic Valley,2877,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG2,CT,71923,71143,108960,76797,103168,115924,98307,124231,105057,29555,32430,104236,1041731,2015
55123,N,Magic Valley Generating Station,Calpine Corp-Magic Valley,2877,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG,CA,89401,84247,119714,78631,103537,113918,121756,152546,119642,55310,16860,111951,1167513,2015
55124,N,Griffith Energy LLC,Star  West Gen Griffith Energy LLC,56090,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,CTG1,CT,38619,0,1047,1399,8875,100301,101409,107172,95744,15955,40896,2640,514057,2015
55124,N,Griffith Energy LLC,Star  West Gen Griffith Energy LLC,56090,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,CTG2,CT,50193,129,24,6378,11283,98848,100227,104977,94838,92601,56239,104072,719809,2015
55124,N,Griffith Energy LLC,Star  West Gen Griffith Energy LLC,56090,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,STG,CA,46623,71,410,4216,11498,161192,157376,160386,144917,60419,52395,55225,854728,2015
55126,N,Milford Power Project,Milford Power Co LLC,12568,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CA01,CS,179984,145495,167092,129997,124814,123833,131131,154972,168530,183716,172184,157581,1839329,2015
55126,N,Milford Power Project,Milford Power Co LLC,12568,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CA02,CS,178238,137595,167219,76424,143172,60798,115183,145696,155272,156025,163170,150325,1649117,2015
55129,N,Desert Basin,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,CTG1,CT,43102,-693,5628,58407,48800,81231,96019,101463,95065,54289,0,0,583311,2015
55129,N,Desert Basin,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,CTG2,CT,43169,13799,9539,35539,36690,69748,74248,84162,83683,69255,8637,33801,562270,2015
55129,N,Desert Basin,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,STG,CA,58574,8892,10750,65364,57388,109227,121715,134385,126696,87335,5858,22028,808212,2015
55131,N,Kendall County Generation Facility,Dynegy Kendall Energy LLC,57141,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG1,CT,105522,80127,97590,69596,85003,87603,89817,75413,77897,95756,80246,122704,1067274,2015
55131,N,Kendall County Generation Facility,Dynegy Kendall Energy LLC,57141,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG2,CT,95858,80203,94771,100852,41813,75043,92185,81853,75187,82259,79902,115511,1015437,2015
55131,N,Kendall County Generation Facility,Dynegy Kendall Energy LLC,57141,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG3,CT,97940,79339,106776,96904,44308,84600,88596,65334,76851,104421,62457,121552,1029078,2015
55131,N,Kendall County Generation Facility,Dynegy Kendall Energy LLC,57141,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG4,CT,95452,79652,94211,98289,34590,73982,89522,75272,72897,89211,81194,115195,999467,2015
55131,N,Kendall County Generation Facility,Dynegy Kendall Energy LLC,57141,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,STG1,CA,48884,38317,47206,33787,41907,43126,46301,38647,39909,47159,38621,57166,521030,2015
55131,N,Kendall County Generation Facility,Dynegy Kendall Energy LLC,57141,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,STG2,CA,45323,40316,46830,49255,21028,37256,48017,42649,38543,41781,39884,56368,507250,2015
55131,N,Kendall County Generation Facility,Dynegy Kendall Energy LLC,57141,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,STG3,CA,45184,38651,52280,47210,22121,41156,44034,33361,38389,51309,29851,56703,500249,2015
55131,N,Kendall County Generation Facility,Dynegy Kendall Energy LLC,57141,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,STG4,CA,48795,42342,50513,52211,19121,39987,50481,42370,40798,47624,42079,57688,534009,2015
55132,N,Tenaska Gateway Generating Station,Tenaska Gateway Partners Ltd,18518,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GTG1,CT,89312,76403,5285,90703,86589,90440,99567,99540,83408,44604,42461,77282,885594,2015
55132,N,Tenaska Gateway Generating Station,Tenaska Gateway Partners Ltd,18518,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GTG2,CT,94667,76745,6448,91660,86802,90672,24902,56370,84111,44945,50103,78359,785784,2015
55132,N,Tenaska Gateway Generating Station,Tenaska Gateway Partners Ltd,18518,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GTG3,CT,87810,75070,6501,83280,87069,91299,99343,100290,69561,44816,4561,0,749600,2015
55132,N,Tenaska Gateway Generating Station,Tenaska Gateway Partners Ltd,18518,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG1,CA,162281,141870,13053,171856,172773,186621,160982,186150,162852,85555,61492,103725,1609210,2015
55137,N,Rio Nogales Power Project,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,CTG1,CT,34790,20158,51900,16167,75478,91640,92033,89116,80956,80636,3053,39695,675622,2015
55137,N,Rio Nogales Power Project,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,CTG2,CT,38137,34376,53476,21972,68785,93518,95826,95232,82716,63767,5870,36083,689758,2015
55137,N,Rio Nogales Power Project,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,CTG3,CT,34957,31225,68054,50665,62036,96415,99185,98269,84095,88069,5961,29613,748544,2015
55137,N,Rio Nogales Power Project,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,STG1,CA,58290,45326,93379,45214,120451,166001,171872,171263,150974,137471,8166,70537,1238944,2015
55139,N,Wolf Hollow I LP,Exelon Power,6035,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG1,CT,103566,107417,111981,11227,16841,108868,108639,135840,128125,74118,68,61127,967817,2015
55139,N,Wolf Hollow I LP,Exelon Power,6035,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG2,CT,116865,95919,120852,7658,20440,109075,110242,135393,31795,24333,64170,76959,913701,2015
55139,N,Wolf Hollow I LP,Exelon Power,6035,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST,CA,123026,109077,132960,14053,19533,127866,125880,152954,84185,118700,29536,56475,1094245,2015
55144,N,Hays Energy Project,"Hays Energy, LLC",1074,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U1,CS,63459,0,126832,118319,111828,120483,123117,127888,110938,108471,10057,50290,1071682,2015
55144,N,Hays Energy Project,"Hays Energy, LLC",1074,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U2,CS,97970,46336,126979,123143,104740,120579,114162,129919,111514,111185,0,32718,1119245,2015
55144,N,Hays Energy Project,"Hays Energy, LLC",1074,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U3,CS,87388,54068,115198,122109,62109,120403,125158,136542,125914,67325,12610,130324,1159148,2015
55144,N,Hays Energy Project,"Hays Energy, LLC",1074,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,U4,CS,96191,39013,131299,105446,58194,118623,125957,138310,129837,119550,75649,55573,1193642,2015
55146,N,Green Country Energy LLC,Green Country OP Services LLC,7597,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,CTG1,CT,93663,60369,80661,73522,69496,82991,84881,56487,52244,13026,65496,37230,770066,2015
55146,N,Green Country Energy LLC,Green Country OP Services LLC,7597,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,CTG2,CT,94230,73981,97884,45768,54428,57194,86218,76735,55835,29976,75332,38853,786434,2015
55146,N,Green Country Energy LLC,Green Country OP Services LLC,7597,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,CTG3,CT,94169,64204,17513,96177,77911,68041,80911,79405,67798,41522,45682,49460,782793,2015
55146,N,Green Country Energy LLC,Green Country OP Services LLC,7597,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,STG1,CA,51546,33414,47454,44402,42541,51452,55273,36848,33402,7486,38553,19724,462095,2015
55146,N,Green Country Energy LLC,Green Country OP Services LLC,7597,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,STG2,CA,51208,40537,57845,27796,33373,35153,55455,48830,35669,17827,44520,20637,468850,2015
55146,N,Green Country Energy LLC,Green Country OP Services LLC,7597,OK,WSC,SPP,22,2,NAICS-22 Non-Cogen,STG3,CA,52931,35513,10739,56401,46662,42084,52283,49980,42210,24229,25334,25900,464266,2015
55149,N,Lake Road Generating Plant,Lake Road Generating Co LP,10576,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,U1,CS,95858,88980,35252,76019,0,99041,172184,159867,126478,161205,132658,161558,1309100,2015
55149,N,Lake Road Generating Plant,Lake Road Generating Co LP,10576,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,U2,CS,130352,85219,131106,139185,166972,155184,168289,171028,149721,146720,85204,152099,1681079,2015
55149,N,Lake Road Generating Plant,Lake Road Generating Co LP,10576,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,U3,CS,116803,96196,109046,123426,175113,162251,170712,173807,143552,155380,144800,171279,1742365,2015
55151,N,La Paloma Generating LLC,La Paloma Generating Co LLC,26853,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN1,CS,181884,81788,79046,24483,12539,108166,150584,166841,159184,75047,79232,116432,1235226,2015
55151,N,La Paloma Generating LLC,La Paloma Generating Co LLC,26853,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN2,CS,161267,39903,34439,50544,103654,149274,153669,157422,151496,150613,128382,151987,1432650,2015
55151,N,La Paloma Generating LLC,La Paloma Generating Co LLC,26853,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN3,CS,147953,47610,118773,90415,83253,133789,151164,141523,152963,135870,127395,142517,1473225,2015
55151,N,La Paloma Generating LLC,La Paloma Generating Co LLC,26853,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,GEN4,CS,0,48086,36758,31592,104182,78964,141984,164937,163229,159563,160646,111181,1201122,2015
55153,N,Guadalupe Generating Station,Guadalupe Power Partners LP,57045,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG1,CT,94216,75774,78587,88310,71188,68053,80322,83852,82759,80494,55528,92343,951426,2015
55153,N,Guadalupe Generating Station,Guadalupe Power Partners LP,57045,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG2,CT,99897,78663,70793,83459,68396,62022,77862,78752,52905,57653,49033,89975,869410,2015
55153,N,Guadalupe Generating Station,Guadalupe Power Partners LP,57045,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG3,CT,92197,80699,73426,87178,71613,61162,81116,84716,71988,74122,66936,85231,930384,2015
55153,N,Guadalupe Generating Station,Guadalupe Power Partners LP,57045,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG4,CT,93736,84670,79319,90896,68482,55864,82799,89411,81370,78653,72746,97209,975155,2015
55153,N,Guadalupe Generating Station,Guadalupe Power Partners LP,57045,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG1,CA,113498,91423,90103,103654,87059,82316,101491,103829,86013,86578,64000,110111,1120075,2015
55153,N,Guadalupe Generating Station,Guadalupe Power Partners LP,57045,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG2,CA,107490,96781,92114,106491,86989,73221,104883,110305,95742,93021,83930,109799,1160766,2015
55154,N,Lost Pines 1 Power Project,Lower Colorado River Authority,11269,TX,WSC,TRE,22,1,Electric Utility,CTA,CT,43881,31081,86913,38425,91173,92183,101309,104731,83943,94135,90191,92164,950129,2015
55154,N,Lost Pines 1 Power Project,Lower Colorado River Authority,11269,TX,WSC,TRE,22,1,Electric Utility,CTB,CT,84511,45718,105888,38328,19370,83758,87938,94233,92668,79125,73917,58137,863591,2015
55154,N,Lost Pines 1 Power Project,Lower Colorado River Authority,11269,TX,WSC,TRE,22,1,Electric Utility,ST,CA,70759,40317,109092,44400,58664,101744,109758,113100,99315,95489,90556,81295,1014489,2015
55168,N,Bastrop Energy Center,"Bastrop Energy Partners, LP",49768,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,1,CT,101266,93382,46198,103136,119431,127551,141870,142217,128439,117592,92867,86352,1300301,2015
55168,N,Bastrop Energy Center,"Bastrop Energy Partners, LP",49768,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,2,CT,102452,76459,19254,66547,85545,90173,97954,96340,89482,88273,77639,86987,977105,2015
55168,N,Bastrop Energy Center,"Bastrop Energy Partners, LP",49768,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,3,CA,135945,114102,51357,86543,86706,89969,97731,95296,91558,89936,71519,109223,1119885,2015
55170,N,Granite Ridge,Granite Ridge Energy LLC,88,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT11,CT,140801,29387,109977,137022,145404,135320,137818,150520,137829,132461,117584,128633,1502756,2015
55170,N,Granite Ridge,Granite Ridge Energy LLC,88,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT12,CT,145963,110550,109102,135387,136880,122640,138516,151323,141235,144076,133289,33344,1502305,2015
55170,N,Granite Ridge,Granite Ridge Energy LLC,88,NH,NEW,NPCC,22,2,NAICS-22 Non-Cogen,STG,CA,152526,69513,122421,156740,160785,148691,161680,169897,159300,153254,141815,85104,1681726,2015
55172,N,Bosque County Peaking,Calpine Bosque Energy Center LLC,55899,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT-1,CT,102903,82892,109629,104218,46738,85657,92147,104210,90990,81858,15771,86716,1003729,2015
55172,N,Bosque County Peaking,Calpine Bosque Energy Center LLC,55899,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT-2,CT,95196,77312,103922,98148,47953,93983,99644,103708,83415,46603,14527,88269,952680,2015
55172,N,Bosque County Peaking,Calpine Bosque Energy Center LLC,55899,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT-3,CT,95164,79852,104773,103139,3153,70674,105334,103771,98113,98521,88183,85781,1036458,2015
55172,N,Bosque County Peaking,Calpine Bosque Energy Center LLC,55899,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST-4,CA,51865,43547,58096,58311,1807,40117,60259,59911,56556,55698,49516,50048,585731,2015
55172,N,Bosque County Peaking,Calpine Bosque Energy Center LLC,55899,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,ST-5,CA,102101,84060,117370,114436,52549,103854,115338,124371,99542,68771,17273,96928,1096593,2015
55173,N,Acadia Energy Center,Cleco Power LLC,3265,LA,WSC,SPP,22,1,Electric Utility,CT11,CT,30236,68267,55126,81239,86265,97547,101495,96365,92039,103087,93484,30199,935349,2015
55173,N,Acadia Energy Center,Cleco Power LLC,3265,LA,WSC,SPP,22,1,Electric Utility,CT12,CT,30789,70484,54507,81462,100724,98183,101838,97400,91974,103238,93980,30271,954850,2015
55173,N,Acadia Energy Center,Cleco Power LLC,3265,LA,WSC,SPP,22,1,Electric Utility,CT24,CT,96469,111721,62011,100924,110071,106019,113201,109697,106806,60115,111778,110659,1199471,2015
55173,N,Acadia Energy Center,Cleco Power LLC,3265,LA,WSC,SPP,22,1,Electric Utility,CT25,CT,97989,111441,61463,100924,109619,106432,112483,109003,105855,64695,-1816,55623,1033711,2015
55173,N,Acadia Energy Center,Cleco Power LLC,3265,LA,WSC,SPP,22,1,Electric Utility,ST13,CA,35269,81309,65606,98029,111340,116540,120169,116650,110077,121000,108965,35050,1120004,2015
55173,N,Acadia Energy Center,Cleco Power LLC,3265,LA,WSC,SPP,22,1,Electric Utility,ST26,CA,114594,135504,81478,135253,133674,127506,135095,133686,126436,73026,56261,89999,1342512,2015
